fraudulent_provider,female,tot_suplrs_standard_deviation,tot_suplrs_mean,tot_suplrs_sum,tot_suplr_benes_standard_deviation,tot_suplr_benes_mean,tot_suplr_benes_sum,tot_suplr_clms_standard_deviation,tot_suplr_clms_mean,tot_suplr_clms_sum,tot_suplr_srvcs_standard_deviation,tot_suplr_srvcs_mean,tot_suplr_srvcs_sum,avg_suplr_sbmtd_chrg_standard_deviation,avg_suplr_sbmtd_chrg_mean,avg_suplr_sbmtd_chrg_sum,avg_suplr_mdcr_pymt_amt_standard_deviation,avg_suplr_mdcr_pymt_amt_mean,avg_suplr_mdcr_pymt_amt_sum,bene_unique_cnt_mean,bene_unique_cnt_sum,bene_unique_cnt_standard_deviation,line_svc_cnt_mean,line_svc_cnt_sum,line_svc_cnt_standard_deviation,bene_day_srvc_cnt_mean,bene_day_srvc_cnt_sum,bene_day_srvc_cnt_standard_deviation,average_submitted_chrg_amt_mean,average_submitted_chrg_amt_sum,average_submitted_chrg_amt_standard_deviation,average_medicare_payment_amt_mean,average_medicare_payment_amt_sum,average_medicare_payment_amt_standard_deviation,total_claim_count_mean,total_claim_count_sum,total_claim_count_standard_deviation,total_30_day_fill_count_mean,total_30_day_fill_count_sum,total_30_day_fill_count_standard_deviation,total_day_supply_mean,total_day_supply_sum,total_day_supply_standard_deviation,total_drug_cost_mean,total_drug_cost_sum,total_drug_cost_standard_deviation,bene_count_mean,bene_count_sum,bene_count_standard_deviation
0,0,6,5,371,12,11,735,28,32,2154,1974,882,58255,101.9183674,76.70039038,5062.225765,19.22605203,15.88353799,1048.313507,105,28372,144,206,55850,362,196,53012,357,381.2371591,102934.033,445.4757745,113.3647532,30608.48337,110.7719392,58,33723,80,93.92055268,54380.0,137.5229301,2753,1594471,4137,3357.092435,1943756.52,7222.492928,15,9257,20
0,0,5,4,734,17,14,2091,51,50,7398,2757,1146,168515,196.4663167,112.6592598,16560.91119,109.3060855,36.68409053,5392.561308,47,4637,44,74,7203,64,74,7187,64,65.90792828,6393.069043,69.80499486,27.97790885,2713.857158,29.43273249,106,182501,173,155.375102,266468.3,253.7336771,4457,7645364,7473,5186.195469,8894325.23,11034.21833,27,47723,37
0,0,0,1,4,0,5,15,2,13,40,2,13,40,152.9978213,246.6666667,740.0,18.6657342,49.98333333,149.95,61,1301,48,82,1725,85,76,1613,72,152.2547613,3197.349987,57.86781798,67.88865847,1425.661828,34.91908075,24,2205,16,25.53626374,2323.8,17.86894585,685,62344,580,839.906044,76431.45,2603.004971,11,1058,7
0,0,0,1,6,3,18,72,3,18,74,3,18,74,3.946446422,131.7207408,526.8829632,0.89647828,92.3371875,369.34875,69,6698,50,266,25563,678,96,9220,89,318.7929804,30604.12612,827.9940635,66.61834868,6395.361473,141.4244183,43,2117,31,44.61428571,2186.1,31.74705367,724,35477,505,1099.039388,53852.93,1653.226863,25,1247,19
0,0,17,14,344,32,25,595,90,67,1544,446,365,8401,188.4925723,98.59873834,2267.770982,97.52917118,43.80026139,1007.406012,70,2742,62,109,4277,119,109,4272,119,178.8736019,6976.070474,129.6651989,68.90548238,2687.313813,47.73347848,57,6904,75,85.08512397,10295.3,118.2055263,2508,303583,3526,15085.45653,1825340.24,25100.42103,14,1719,18
0,1,1,2,18,0,5,45,4,16,147,1183,1178,10609,10.12930771,11.65216152,104.8694537,8.627709394,7.95064244,71.55578196,77,5637,54,4061,296513,12786,137,10057,115,45.68287671,3334.85,55.5489744,18.41312948,1344.158452,24.29520437,40,8175,31,79.118,15823.6,72.64664653,2311,462239,2202,1587.32775,317465.55,2495.80091,13,2685,11
0,0,2,6,63,4,6,69,27,52,525,27,52,525,254.3404475,359.8170176,3598.170176,17.09765394,39.12553219,391.2553219,58,1474,46,63,1594,45,63,1594,45,231.7764706,5794.411765,171.0387788,53.83663984,1345.915996,63.23726496,29,617,13,33.78095238,709.4,16.45781331,982,20625,487,72712.45619,1526961.58,120927.1067,6,136,3
0,0,0,1,30,4,8,160,11,17,347,11,17,352,232.3306435,166.2984775,3325.969551,151.2554742,87.22959033,1744.591807,42,5621,38,54,7146,55,51,6734,52,312.3788371,41234.0065,1139.419386,70.45968029,9300.677798,207.0973339,25,985,23,27.78974359,1083.8,25.23668794,417,16266,488,827.4253846,32269.59,1266.304856,14,561,11
0,0,1,1,45,8,11,317,19,25,677,2014,1537,41524,859.5481802,324.2950857,8755.967315,289.0205363,124.5776178,3363.595682,34,1076,25,84,2625,119,84,2625,119,126.2907232,3915.012418,76.36414776,41.45409766,1285.077027,22.56825786,25,102,21,25.55,102.2,21.16309681,231,926,123,1832.895,7331.58,2764.928932,11,45,4
0,0,4,4,94,7,9,177,22,29,560,55,53,1009,143.7061725,142.2691338,2703.113542,42.24027974,28.82767433,547.7258123,66,5151,61,100,7726,114,94,7291,114,78.67722324,6058.14619,82.0538908,42.1910892,3248.713868,49.39500829,43,34731,48,89.77654477,71192.8,126.7040857,2605,2065939,3831,2985.354086,2367385.79,6170.481478,13,10975,15
0,1,0,1,14,0,5,40,6,20,160,6,20,160,149.8599399,118.6862038,949.4896303,31.32686874,31.30044545,250.4035636,58,1047,37,147,2663,152,147,2663,152,158.3993399,2851.188119,38.83642993,64.12530229,1154.255441,15.73454497,13,228,3,14.06470588,239.1,3.582412102,303,5164,144,115.1188235,1957.02,60.322763,8,138,4
0,0,0,2,14,8,14,104,7,16,114,7,16,114,146.2817953,156.1875328,1093.31273,98.98697667,109.175785,764.2304952,54,6033,53,84,9407,88,70,7822,69,202.1328704,22436.74861,128.9435935,65.13847856,7230.37112,54.00811374,21,568,11,21.7037037,586.0,13.42447482,380,10271,481,439.8022222,11874.66,731.3386778,12,342,7
0,0,3,3,427,7,8,1220,24,30,4181,2171,1002,137408,123.1785863,74.03866968,10143.29775,30.78331857,19.37736467,2654.69896,28,1280,15,36,1627,23,35,1605,23,214.0568976,9632.560392,76.75921931,73.08506276,3288.827824,41.75695822,44,39405,50,76.60409556,67335.0,96.54485453,2163,1901874,2841,3892.694721,3421678.66,8283.221848,11,9742,11
0,1,1,6,25,0,5,20,3,19,78,8,26,106,188.4686358,145.1671424,580.6685694,1.886591532,2.193744792,8.774979167,59,298,23,73,366,40,73,366,40,180.0,900.0,63.4428877,50.58669129,252.9334564,31.6194392,32,3946,34,50.10081301,6162.4,56.3851095,1484,182545,1700,906.8321138,111540.35,2026.835423,10,1296,10
0,1,0,1,17,0,5,55,8,17,196,125,96,1062,288.2531164,255.9597208,2815.556929,22.65550462,24.30380564,267.3418621,37,720,37,51,985,60,51,985,60,122.8065091,2333.323673,89.91410207,50.31024543,955.8946632,43.02202726,24,3906,16,43.42670807,6991.7,36.44728,1265,203692,1122,372.1622981,59918.13,509.7836388,7,1189,4
0,0,4,8,970,66,69,8197,169,158,18646,299,246,29091,198.3416866,178.4394419,21055.85415,73.01686232,55.44303165,6542.277735,42,1936,26,46,2116,32,46,2116,32,186.9257516,8598.584574,146.9652519,65.8772091,3030.351618,25.93343534,16,100,6,24.36666667,146.2,9.761488957,720,4324,297,2605.101667,15630.61,6011.383494,5,30,0
0,0,0,1,1,0,5,5,0,12,12,0,2160,2160,0.0,12.15,12.15,0.0,0.965481482,0.965481482,45,1924,28,114,4818,272,56,2391,45,243.8528421,10241.81937,223.8909184,84.17860235,3535.501299,90.39092115,69,3610,80,86.36538462,4491.0,105.3179311,2170,112889,3262,10496.13904,545799.23,26617.02423,28,1481,26
0,1,0,1,1,0,5,5,0,11,11,0,11,11,0.0,140.7,140.7,0.0,29.99181818,29.99181818,61,925,58,108,1624,142,108,1624,142,150.7423043,2261.134564,91.9839228,65.54311822,983.1467733,28.55455104,29,7235,22,47.84049587,11577.4,45.49472922,1269,307159,1402,1203.88157,291339.34,2098.405375,10,2649,11
0,1,0,1,4,0,5,20,0,11,46,0,11,46,109.8813032,133.64,534.56,25.70063319,35.13204545,140.5281818,25,205,12,25,206,12,25,206,12,726.6477273,5813.181818,579.5554997,98.98129426,791.8503541,43.46167929,14,57,3,14.25,57.0,3.304037934,107,430,48,190.38,761.52,206.403922,12,51,5
0,1,2,3,70,1,5,116,8,19,434,1271,550,12109,131.4883339,84.66653567,1862.663785,24.12752104,17.90935119,394.0057261,31,815,39,47,1229,62,47,1228,62,79.80858743,2075.023273,75.57428801,35.30772191,918.0007696,41.1422855,30,10611,22,44.97840909,15832.4,38.82372303,1284,452094,1194,1544.664119,543721.77,3526.121243,8,3081,6
0,0,0,1,1,0,5,5,0,11,11,0,11,11,0.0,17.45,17.45,0.0,10.80727273,10.80727273,48,1124,39,73,1700,80,73,1700,80,318.1624041,7317.735294,129.9929438,87.41592093,2010.566181,31.71960421,21,85,12,21.4,85.6,12.40322539,245,983,157,177.8225,711.29,87.95633287,19,79,14
0,0,0,2,15,0,5,35,9,23,163,9,23,163,208.779674,257.2667813,1800.867469,25.77090095,33.3951084,233.7657588,58,2418,45,82,3394,81,82,3394,81,406.1685144,16652.90909,146.9340474,81.93320295,3359.261321,35.79980829,15,430,4,15.41428571,431.6,4.72696867,325,9100,179,199.95,5598.6,214.4974468,8,240,4
0,0,1,2,12,0,5,25,6,14,73,1173,540,2704,188.6896451,145.4093976,727.0469881,48.56075668,35.11529559,175.5764779,125,9877,153,396,31335,991,224,17763,347,88.66577606,7004.596309,137.5014326,34.3630209,2714.678651,59.51800231,16,482,7,22.83103448,662.1,10.14252376,584,16936,373,1766.108276,51217.14,4682.429604,5,145,0
0,1,2,2,32,0,5,75,3,14,210,671,734,11011,374.4498033,146.2693057,2194.039585,198.5025344,65.93620236,989.0430354,105,6522,119,452,28036,999,452,28036,999,186.651577,11572.39777,95.63047639,105.369723,6532.922825,48.86278196,25,10436,18,27.56378897,11494.1,23.71352478,649,270883,640,6677.807866,2784645.88,14083.89498,8,3479,7
0,1,0,3,3,0,5,5,0,11,11,0,23,23,0.0,63.68956522,63.68956522,0.0,7.452173913,7.452173913,38,1064,22,50,1411,36,50,1407,36,124.8281083,3495.187033,85.23116368,39.19821402,1097.549993,25.84695738,26,5635,18,51.79292453,10980.1,45.50013069,1480,313882,1416,1143.169764,242351.99,2621.411853,11,2477,8
0,1,1,2,59,2,5,119,15,25,535,329,136,2870,200.2774634,184.4752894,3873.981078,33.8377855,31.46183417,660.6985175,36,833,44,63,1455,83,63,1455,83,142.0039788,3266.091513,94.08583128,51.01375485,1173.316361,27.21202296,32,5771,33,47.56666667,8419.3,54.80265076,1357,240321,1630,832.6581356,147380.49,1410.813487,7,1347,6
0,0,0,2,8,61,66,267,65,71,286,70,75,302,345.255461,379.0,1516.0,139.2996812,153.1345797,612.5383187,112,4161,126,173,6414,220,146,5435,175,3359.663033,124307.5322,4283.889796,167.9957286,6215.841958,238.4458012,15,30,4,15.0,30.0,4.242640687,42,85,30,57.245,114.49,24.82651909,11,23,9
0,0,0,1,1,0,5,5,0,12,12,0,12,12,0.0,410.0,410.0,0.0,138.4816667,138.4816667,59,418,57,85,599,89,85,599,89,139.4723786,976.3066501,43.33616178,41.6795992,291.7571944,16.19170363,22,911,12,22.25853659,912.6,12.3402183,617,25316,406,329.822439,13522.72,405.1645446,6,265,3
0,0,2,3,124,1,5,176,6,17,567,311,194,6228,105.505968,80.95850677,2590.672217,15.45432528,13.07644649,418.4462877,45,1053,38,89,2056,98,89,2056,98,301.6551003,6938.067308,142.2541892,86.51450962,1989.833721,36.54911998,26,10359,22,38.63740458,15184.5,38.89212187,1121,440658,1171,1023.956972,402415.09,1963.767402,7,2790,5
0,0,1,1,25,1,5,81,12,21,316,239,149,2245,210.3604911,130.1820444,1952.730665,59.70576858,39.97029786,599.5544679,65,21271,99,888,290569,3342,147,48173,270,229.1263671,74924.32206,715.8376167,68.81003958,22500.88294,228.8056832,24,4321,20,33.52429379,5933.8,31.81557523,922,163226,921,18907.24023,3346581.52,53201.25744,9,1620,8
0,1,4,6,154,4,9,232,12,25,625,230,104,2613,44.38089119,30.30945221,757.7363053,7.637509693,6.012839068,150.3209767,58,20464,55,135,47642,321,96,33982,126,116.3215096,40828.84988,225.1319191,28.88472823,10138.53961,37.61107327,30,23532,25,49.63563969,38020.9,54.17220927,1405,1076577,1647,2344.929896,1796216.3,4585.690311,9,6991,7
0,1,0,2,8,0,5,20,1,14,57,38,48,192,53.67085501,54.66057005,218.6422802,15.10638914,14.70880208,58.83520833,24,24,0,24,24,0,24,24,0,185.0,185.0,0.0,70.31,70.31,0.0,15,188,4,16.66666667,200.0,5.58135424,377,4534,233,513.3291667,6159.95,1346.976415,14,171,5
0,1,0,2,4,0,5,10,1,20,40,1,20,40,317.7524148,286.7677444,573.5354887,37.95056272,42.61700501,85.23401003,47,423,26,82,738,89,82,738,89,333.2409977,2999.168979,225.9546393,101.1446205,910.3015849,43.35586082,12,61,1,15.0,75.0,4.636809248,391,1959,222,75.342,376.71,35.05389451,6,31,2
0,1,8,9,147,27,21,345,62,50,804,411,245,3927,174.727161,111.9498395,1791.197431,82.56988509,35.42837712,566.8540339,70,2035,73,100,2910,120,100,2910,120,133.9772758,3885.340997,109.0363393,39.71638855,1151.775268,28.6859783,31,8117,27,62.63884615,16286.1,64.39437545,1822,473972,1949,7832.761231,2036517.92,19230.24378,10,2760,9
0,0,8,9,205,19,22,462,57,57,1213,583,231,4858,29.76641996,37.73714094,792.4799597,10.14498909,6.417253354,134.7623204,23,391,13,27,475,27,27,475,27,24.73014706,420.4125,16.54796949,10.83072526,184.1223294,8.698078148,66,60391,87,98.2244469,88794.9,146.7796098,2834,2562532,4389,3231.194226,2920999.58,7518.672309,16,14602,19
0,1,0,1,1,0,5,5,0,12,12,0,12,12,0.0,3640.0,3640.0,0.0,2036.638333,2036.638333,176,3183,225,216,3894,293,216,3894,293,89.55241124,1611.943402,62.21371069,26.22087103,471.9756785,22.59379289,81,14374,111,145.2988636,25572.6,212.6492632,4298,756523,6358,3934.654943,692499.27,9879.660758,27,4849,34
0,1,10,10,121,17,17,208,45,41,496,308,271,3254,201.6569382,114.7659639,1377.191567,108.6126766,54.08730307,649.0476369,32,856,40,57,1484,108,56,1469,108,222.6111001,5787.888603,165.6657942,68.74146036,1787.277969,52.48107844,35,2103,32,52.04666667,3122.8,53.43490406,1516,90972,1566,6909.668333,414580.1,11827.17295,9,563,8
0,0,0,1,1,0,11,11,0,11,11,0,12,12,0.0,70.21833333,70.21833333,0.0,37.11166667,37.11166667,93,1213,110,100,1305,113,96,1256,115,150.4615385,1956.0,131.6976432,54.09866992,703.282709,49.540525,22,204,21,22.66666667,204.0,21.65063509,138,1247,80,204.31,1838.79,155.4745923,21,196,21
0,0,0,1,2,7,39,78,7,39,78,7,39,78,0.0,1500.0,3000.0,19.69831224,741.9947193,1483.989439,90,2441,82,163,4401,164,159,4303,162,316.731583,8551.752742,266.858296,76.12696273,2055.427994,48.47031641,91,6706,157,93.80547945,6847.8,158.8443717,2746,200521,4625,7763.211644,566714.45,14609.4113,20,1477,31
0,0,4,5,656,8,9,1108,19,28,3345,1243,338,39260,146.3352808,116.9989532,13571.87857,41.62393945,24.56897637,2850.001259,55,3655,58,119,7871,243,82,5441,106,205.1455399,13539.60563,189.0250266,63.3299708,4179.778073,46.05421882,58,57881,82,116.2333668,115652.2,191.5134259,3361,3344695,5647,3900.852251,3881347.99,6915.753536,16,16060,23
0,0,3,3,60,6,8,131,16,21,341,205,79,1269,191.8953266,158.4496374,2535.194198,44.38944209,28.39756611,454.3610577,69,3632,61,102,5350,137,101,5301,137,276.6484664,14385.72025,291.9715503,64.23939756,3340.448673,42.77783647,29,4096,29,35.65985401,4885.4,38.544223,983,134794,1178,936.689854,128326.51,1905.946903,11,1627,10
0,1,2,5,32,0,5,30,1,12,74,13,25,150,23.91449736,46.41068331,278.4640999,7.158549911,10.30235448,61.81412691,42,2652,35,54,3405,55,54,3405,55,116.9824813,7252.913838,80.88611157,65.47983057,4059.749495,50.75294798,31,9057,30,62.90950704,17866.3,63.72511762,1866,530159,1910,963.9382042,273758.45,1499.700415,8,2405,7
0,0,0,1,10,0,5,30,7,16,98,7,17,103,254.8076337,381.4819231,2288.891538,32.08087128,47.01477778,282.0886667,91,2561,126,232,6522,519,141,3948,220,154.8581892,4336.029297,87.02383685,79.03823875,2213.070685,42.9952047,24,2540,15,31.90673077,3318.3,22.56618427,938,97625,684,716.4758654,74513.49,1855.798483,9,980,7
0,0,0,2,2,0,5,5,0,11,11,0,11,11,0.0,389.7163636,389.7163636,0.0,104.4190909,104.4190909,75,3836,85,205,10479,585,94,4830,116,461.6050977,23541.85998,621.0737742,101.9766444,5200.808865,127.9550398,73,9151,97,100.9709677,12520.4,138.9796346,3005,372692,4165,3065.227419,380088.2,7552.393864,15,1965,19
0,0,3,4,42,0,5,45,4,16,149,10,23,215,125.2035835,111.2120554,1000.908499,27.66873868,25.68372085,231.1534877,19,1779,9,84,7606,100,81,7307,100,73.45648017,6611.083215,66.75170862,43.58966963,3923.070267,42.96017543,21,3701,13,29.92514286,5236.9,21.9644919,866,151607,663,999.6365143,174936.39,1959.088586,5,975,2
0,0,1,2,38,0,5,65,16,27,360,16,27,361,1513.133496,772.4466774,10041.80681,286.0463051,168.8319188,2194.814944,62,5345,63,110,9354,185,110,9354,185,203.8895007,17330.60756,124.9240507,83.6383132,7109.256622,40.2302639,16,439,5,16.85925926,455.2,6.360651833,465,12571,221,415.3740741,11215.1,935.4943078,6,163,3
0,1,0,1,3,0,5,15,2,13,40,71,90,272,656.3465103,682.084434,2046.253302,11.91519954,17.50718533,52.52155599,35,280,26,44,354,41,44,354,41,160.9191964,1287.353571,82.16159164,51.66971013,413.3576811,26.6560705,21,760,8,34.17777778,1230.4,17.77626204,1023,36860,534,1138.567222,40988.42,3355.717749,8,321,5
0,1,0,1,30,0,5,80,10,19,307,4751,1373,21970,101.1564709,84.34016657,1349.442665,16.59782912,14.39109107,230.2574571,35,503,25,51,724,44,51,724,44,166.6428571,2333.0,87.69054606,69.60916019,974.5282427,51.29995103,53,6588,66,69.61788618,8563.0,93.2412322,1848,227381,2666,2571.904146,316344.21,5645.144728,11,1404,13
0,1,2,5,82,0,5,75,4,15,233,12,24,368,29.61417292,51.10533633,766.580045,15.07502069,11.60672212,174.1008318,59,4051,42,93,6330,100,93,6325,100,108.0324818,7346.208765,80.68876819,56.32128504,3829.847383,51.23006252,24,5400,15,49.61643836,10866.0,41.34976459,1457,319149,1253,791.2860274,173291.64,1687.510502,7,1538,4
0,0,3,3,192,2,5,326,13,21,1210,2158,885,50501,288.657884,117.9345733,6722.270679,159.1292266,37.9554781,2163.462252,39,1193,27,214,6426,373,214,6423,373,211.3602775,6340.808325,86.90932416,104.2470327,3127.410982,39.02240639,48,16782,55,55.32276657,19197.0,64.685449,1338,464479,1637,4060.065159,1408842.61,9270.909783,8,3037,7
0,1,2,3,23,0,5,30,2,13,78,10,20,124,39.7281295,69.08534325,414.5120595,10.52308372,10.29165368,61.74992208,56,5858,53,69,7175,79,69,7174,79,135.48622,13955.08066,121.7443165,50.7500246,5227.252534,56.36728507,26,3300,19,50.428,6303.5,38.65329682,1301,162724,1103,1083.98424,135498.03,2159.480314,6,790,3
0,1,1,3,6,0,5,10,0,11,22,32,325,650,1.099258906,30.44411462,60.88822924,0.227400201,18.18483596,36.36967192,46,4542,46,84,8153,98,75,7326,98,141.3675151,13712.64896,122.5586697,52.929778,5134.188466,38.85552066,23,857,13,24.39444444,878.2,13.33660793,451,16237,280,2249.854722,80994.77,7347.170387,16,601,13
0,1,5,9,69,9,11,80,15,26,183,1451,595,4166,31.33508278,41.35235878,289.4665115,5.782110943,6.748364817,47.23855372,42,841,31,48,968,37,48,965,37,193.0337124,3860.674249,138.199713,36.48897833,729.7795666,21.7879199,30,5996,39,46.03065327,9160.1,50.29243788,1290,256797,1488,960.8491457,191208.98,2012.313323,13,2727,14
0,0,0,3,3,0,5,5,0,25,25,0,25,25,0.0,419.4928,419.4928,0.0,93.7064,93.7064,89,7644,120,106,9053,139,106,9023,138,178.8982175,15206.34849,183.8561057,60.19108848,5116.242521,63.35783107,84,25719,114,165.2434211,50234.0,223.3672582,4909,1492392,6697,5594.511678,1700731.55,12709.48193,21,6497,28
0,0,2,9,18,0,5,10,6,17,35,18,31,62,30.42859042,35.10237374,70.20474747,11.89683946,15.01289141,30.02578283,30,1451,43,39,1881,56,35,1704,55,660.9634348,31726.24487,1057.834925,57.37555997,2754.026879,50.15822988,29,9050,22,37.96559486,11807.3,28.15392036,1094,340448,864,1495.698842,465162.34,4250.870407,13,4199,11
0,0,0,1,28,5,19,286,5,19,286,8,26,395,7.874613877,64.36056259,965.4084388,3.700877596,44.35660704,665.3491055,111,10670,101,144,13893,126,138,13341,127,120.2289447,11541.97869,48.35968798,50.91246048,4887.596207,23.68255068,78,8530,129,106.4256881,11600.4,183.3813293,2928,319228,5091,6283.050275,684852.48,9760.075634,17,1936,24
0,0,0,1,4,0,5,15,1,14,44,6,18,54,251.3686053,232.3338095,697.0014286,82.45530183,84.85952381,254.5785714,108,3050,115,239,6700,352,239,6700,352,275.7857143,7722.0,97.35211278,87.31622167,2444.854207,37.09390236,28,2512,24,38.52045455,3389.8,46.42564977,1035,91108,1412,45717.13682,4023108.04,104072.0765,10,884,8
0,1,0,1,1,0,5,5,0,12,12,0,12,12,0.0,50.73,50.73,0.0,3.0425,3.0425,34,1461,30,35,1491,30,35,1486,30,113.4751351,4765.955672,95.21515223,30.71524157,1290.040146,27.40599518,18,615,8,18.64848485,615.4,8.377056509,154,5110,75,278.2512121,9182.29,272.089306,18,602,8
0,0,6,5,837,12,13,1903,37,40,5937,801,267,39082,102.3170457,90.0387728,13145.66083,23.88254466,22.66573806,3309.197757,105,20080,162,180,34434,362,173,33179,363,115.0229093,21969.37568,121.1434084,45.02193591,8599.189758,48.85792396,60,70322,81,121.1659208,140794.8,187.7555795,3508,4077137,5619,4253.964656,4943106.93,7535.357511,19,22951,26
0,0,0,1,42,5,8,256,28,30,929,1358,441,13244,137.4469993,128.2743581,3848.230743,28.55845634,29.61085202,888.3255605,159,3999,195,166,4167,199,165,4147,199,316.16,7904.0,253.0842547,80.17355297,2004.338824,48.08103178,59,28749,84,59.35917526,28789.2,84.33312428,1363,661202,2068,3432.596866,1664809.48,7291.302456,12,6187,16
0,1,2,7,77,2,6,74,5,19,212,22,40,440,140.2693538,87.57984703,963.3783173,13.82474445,10.35847629,113.9432392,81,16136,77,116,22973,148,116,22932,148,94.0008642,18518.17025,122.2560717,47.07077885,9272.943432,53.95132049,30,12080,29,59.36649874,23568.5,73.52053181,1754,696467,2212,1235.559673,490517.19,2213.692722,8,3334,8
0,0,3,4,119,8,11,326,48,52,1469,1864,1037,29053,127.9877521,81.97628389,2295.335949,36.34243333,22.2100901,621.8825227,42,2277,20,89,4811,104,88,4788,104,161.6872298,8731.110408,70.33400311,62.28506587,3363.393557,28.91443009,47,42666,58,69.51321389,62075.3,105.7482662,1940,1733085,3147,2560.400817,2286437.93,4705.058025,11,10369,13
0,0,0,2,2,0,5,5,0,16,16,0,16,16,0.0,294.8775,294.8775,0.0,70.56,70.56,98,11794,135,124,14972,198,119,14349,181,698.6409741,83836.91689,987.2392053,156.7444418,18809.33302,203.3283114,72,12991,84,125.3865922,22444.2,149.0429278,3718,665668,4472,5404.376145,967383.33,11460.03181,20,3632,23
0,1,0,1,34,0,5,105,11,19,413,1674,711,14949,126.3974723,117.5067143,2467.641,27.39614748,27.14215421,569.9852385,82,3309,102,180,7219,347,180,7219,347,210.6426308,8425.705231,109.0872743,92.19171899,3687.66876,45.1334295,13,80,1,13.46666667,80.8,1.385159437,205,1235,77,511.5333333,3069.2,688.9375042,9,57,4
0,1,0,1,26,2,5,105,10,21,381,11,22,402,112.7803943,158.5482366,2853.86826,42.20764778,61.73823657,1111.288258,117,7067,109,144,8644,153,144,8644,153,324.7804443,19486.82666,153.7002328,97.90698174,5874.418904,42.12257266,20,1376,8,20.38382353,1386.1,8.717140608,383,26046,204,609.6097059,41453.46,1481.515824,13,915,10
0,0,0,1,1,0,5,5,0,12,12,0,12,12,0.0,110.31,110.31,0.0,69.66666667,69.66666667,65,1244,47,117,2228,138,117,2228,138,283.7159837,5390.60369,98.75272821,94.05966176,1787.133574,35.64879524,31,63,21,31.5,63.0,21.92031022,406,812,104,1359.35,2718.7,696.2173368,5,10,0
0,0,0,1,8,0,5,30,1,13,79,225,120,722,83.36224918,98.51872396,591.1123438,19.7630272,21.4034312,128.4205872,95,4851,114,126,6476,178,126,6459,178,390.5735576,19919.25144,557.0187376,97.878593,4991.808243,131.3855028,90,7624,135,172.8761905,14521.6,266.752842,5149,432574,7969,4042.721786,339588.63,11009.04167,25,2140,37
0,0,1,4,191,6,10,469,18,34,1467,1165,1357,58363,17.93675942,12.11918026,521.1247512,6.576437489,4.475814467,192.4600221,39,947,28,43,1039,34,43,1039,34,545.625,13095.0,827.8704904,134.0398767,3216.957041,229.2832038,13,39,1,13.0,39.0,1.732050808,120,360,57,401.4533333,1204.36,400.6076952,10,30,4
0,0,0,2,14,0,5,25,1,12,64,64,55,279,17.15284714,37.17133201,185.85666,10.16574933,22.12713795,110.6356897,30,2507,18,37,3102,28,37,3063,27,305.32994,25037.05508,317.5509581,102.0989962,8372.117686,107.2547742,26,417,11,32.375,518.0,14.28339362,529,8471,565,313.426875,5014.83,176.4031271,17,272,13
0,0,1,6,12,12,19,39,12,19,39,12,19,39,14.70203563,113.9840909,227.9681818,5.414991589,34.56352273,69.12704546,40,3219,28,43,3403,30,43,3402,30,2614.156709,206518.38,4211.219731,288.7013148,22807.40387,419.2347248,30,1014,22,32.63333333,1076.9,22.81465629,536,17704,430,433.2945455,14298.72,532.9382182,19,637,14
